[0.0 <= x < 30.0; y_0= 68.0 + 0.0333x; interpolation
, 10860.0 <= x < 10890.0; y_362= 20.0 + 0.0x; interpolation
, 10890.0 <= x < 10920.0; y_363= 20.0 + 0.0x; interpolation
, 10920.0 <= x < 10950.0; y_364= 20.0 + 0.0x; interpolation
, 10950.0 <= x < 10980.0; y_365= 20.0 + 0.0x; interpolation
, 10980.0 <= x < 11010.0; y_366= 20.0 + 0.0x; interpolation
, 11010.0 <= x < 11040.0; y_367= 20.0 + 0.0x; interpolation
, 11040.0 <= x < 11070.0; y_368= 20.0 + 0.0x; interpolation
, 11070.0 <= x < 11100.0; y_369= -348.0 + 0.0333x; interpolation
, 11100.0 <= x < 11130.0; y_370= 390.0 + -0.0333x; interpolation
, 11130.0 <= x < 11160.0; y_371= 20.0 + 0.0x; interpolation
, 11160.0 <= x < 11190.0; y_372= -351.0 + 0.0333x; interpolation
, 11190.0 <= x < 11220.0; y_373= 21.0 + 0.0x; interpolation
, 11220.0 <= x < 11250.0; y_374= 394.0 + -0.0333x; interpolation
, 11250.0 <= x < 11280.0; y_375= 20.0 + 0.0x; interpolation
, 11280.0 <= x < 11310.0; y_376= 20.0 + 0.0x; interpolation
, 11310.0 <= x < 11340.0; y_377= 20.0 + 0.0x; interpolation
, 11340.0 <= x < 11370.0; y_378= 20.0 + 0.0x; interpolation
, 11370.0 <= x < 11400.0; y_379= 20.0 + 0.0x; interpolation
, 11400.0 <= x < 11430.0; y_380= 20.0 + 0.0x; interpolation
, 11430.0 <= x < 11460.0; y_381= 20.0 + 0.0x; interpolation
, 11460.0 <= x < 11490.0; y_382= 20.0 + 0.0x; interpolation
, 11490.0 <= x < 11520.0; y_383= 20.0 + 0.0x; interpolation
, 11520.0 <= x < 11550.0; y_384= 20.0 + 0.0x; interpolation
, 11550.0 <= x < 11580.0; y_385= 20.0 + 0.0x; interpolation
, 11580.0 <= x < 11610.0; y_386= 20.0 + 0.0x; interpolation
, 11610.0 <= x < 11640.0; y_387= 20.0 + 0.0x; interpolation
, 11640.0 <= x < 11670.0; y_388= 20.0 + 0.0x; interpolation
, 11670.0 <= x < 11700.0; y_389= 20.0 + 0.0x; interpolation
, 11700.0 <= x < 11730.0; y_390= 20.0 + 0.0x; interpolation
, 11730.0 <= x < 11760.0; y_391= 20.0 + 0.0x; interpolation
, 11760.0 <= x < 11790.0; y_392= 20.0 + 0.0x; interpolation
, 11790.0 <= x < 11820.0; y_393= 20.0 + 0.0x; interpolation
, 11820.0 <= x < 11850.0; y_394= 20.0 + 0.0x; interpolation
, 11850.0 <= x < 11880.0; y_395= 20.0 + 0.0x; interpolation
, 11880.0 <= x < 11910.0; y_396= 20.0 + 0.0x; interpolation
, 11910.0 <= x < 11940.0; y_397= 20.0 + 0.0x; interpolation
, 11940.0 <= x < 11970.0; y_398= 20.0 + 0.0x; interpolation
, 11970.0 <= x < 12000.0; y_399= 20.0 + 0.0x; interpolation
, 12000.0 <= x < 12030.0; y_400= 20.0 + 0.0x; interpolation
, 12030.0 <= x < 12060.0; y_401= 20.0 + 0.0x; interpolation
, 12060.0 <= x < 12090.0; y_402= 20.0 + 0.0x; interpolation
, 12090.0 <= x < 12120.0; y_403= 20.0 + 0.0x; interpolation
, 12120.0 <= x < 12150.0; y_404= 20.0 + 0.0x; interpolation
, 12150.0 <= x < 12180.0; y_405= 20.0 + 0.0x; interpolation
, 12180.0 <= x < 12210.0; y_406= 20.0 + 0.0x; interpolation
, 12210.0 <= x < 12240.0; y_407= 20.0 + 0.0x; interpolation
, 12240.0 <= x < 12270.0; y_408= 20.0 + 0.0x; interpolation
, 12270.0 <= x < 12300.0; y_409= 20.0 + 0.0x; interpolation
, 12300.0 <= x < 12330.0; y_410= 20.0 + 0.0x; interpolation
, 12330.0 <= x < 12360.0; y_411= 20.0 + 0.0x; interpolation
, 12360.0 <= x < 12390.0; y_412= 20.0 + 0.0x; interpolation
, 12390.0 <= x < 12420.0; y_413= 20.0 + 0.0x; interpolation
, 12420.0 <= x < 12450.0; y_414= 20.0 + 0.0x; interpolation
, 12450.0 <= x < 12480.0; y_415= 20.0 + 0.0x; interpolation
, 12480.0 <= x < 12510.0; y_416= 20.0 + 0.0x; interpolation
, 12510.0 <= x < 12540.0; y_417= 20.0 + 0.0x; interpolation
, 12540.0 <= x < 12570.0; y_418= 20.0 + 0.0x; interpolation
, 12570.0 <= x < 12600.0; y_419= 20.0 + 0.0x; interpolation
, 12600.0 <= x < 12630.0; y_420= 20.0 + 0.0x; interpolation
, 12630.0 <= x < 12660.0; y_421= 20.0 + 0.0x; interpolation
, 12660.0 <= x < 12690.0; y_422= 20.0 + 0.0x; interpolation
, 12690.0 <= x < 12720.0; y_423= 20.0 + 0.0x; interpolation
, 12720.0 <= x < 12750.0; y_424= 20.0 + 0.0x; interpolation
, 12750.0 <= x < 12780.0; y_425= 20.0 + 0.0x; interpolation
, 12780.0 <= x < 12810.0; y_426= 20.0 + 0.0x; interpolation
, 12810.0 <= x < 12840.0; y_427= 20.0 + 0.0x; interpolation
, 12840.0 <= x < 12870.0; y_428= 20.0 + 0.0x; interpolation
, 12870.0 <= x < 12900.0; y_429= 20.0 + 0.0x; interpolation
, 12900.0 <= x < 12930.0; y_430= 20.0 + 0.0x; interpolation
, 12930.0 <= x < 12960.0; y_431= 20.0 + 0.0x; interpolation
, 12960.0 <= x < 12990.0; y_432= 20.0 + 0.0x; interpolation
, 12990.0 <= x < 13020.0; y_433= 20.0 + 0.0x; interpolation
, 13020.0 <= x < 13050.0; y_434= -413.0 + 0.0333x; interpolation
, 13050.0 <= x < 13080.0; y_435= 21.0 + 0.0x; interpolation
, 13080.0 <= x < 13110.0; y_436= 456.0 + -0.0333x; interpolation
, 13110.0 <= x < 13140.0; y_437= 20.0 + 0.0x; interpolation
, 13140.0 <= x < 13170.0; y_438= 20.0 + 0.0x; interpolation
, 13170.0 <= x < 13200.0; y_439= 20.0 + 0.0x; interpolation
, 13200.0 <= x < 13230.0; y_440= 20.0 + 0.0x; interpolation
, 13230.0 <= x < 13260.0; y_441= 20.0 + 0.0x; interpolation
, 13260.0 <= x < 13290.0; y_442= 20.0 + 0.0x; interpolation
, 13290.0 <= x < 13320.0; y_443= 20.0 + 0.0x; interpolation
, 13320.0 <= x < 13350.0; y_444= 20.0 + 0.0x; interpolation
, 13350.0 <= x < 13380.0; y_445= 20.0 + 0.0x; interpolation
, 13380.0 <= x < 13410.0; y_446= 20.0 + 0.0x; interpolation
, 13410.0 <= x < 13440.0; y_447= 20.0 + 0.0x; interpolation
, 13440.0 <= x < 13470.0; y_448= 20.0 + 0.0x; interpolation
, 13470.0 <= x < 13500.0; y_449= 468.0 + -0.0333x; interpolation
, 13500.0 <= x < 13530.0; y_450= -430.0 + 0.0333x; interpolation
, 13530.0 <= x < 13560.0; y_451= 20.0 + 0.0x; interpolation
, 13560.0 <= x < 13590.0; y_452= -431.0 + 0.0333x; interpolation
, 13590.0 <= x < 13620.0; y_453= 21.0 + 0.0x; interpolation
, 13620.0 <= x < 13650.0; y_454= 474.0 + -0.0333x; interpolation
, 13650.0 <= x < 13680.0; y_455= 20.0 + 0.0x; interpolation
, 13680.0 <= x < 13710.0; y_456= 20.0 + 0.0x; interpolation
, 13710.0 <= x < 13740.0; y_457= 20.0 + 0.0x; interpolation
, 13740.0 <= x < 13770.0; y_458= 20.0 + 0.0x; interpolation
, 13770.0 <= x < 13800.0; y_459= 20.0 + 0.0x; interpolation
, 13800.0 <= x < 13830.0; y_460= 20.0 + 0.0x; interpolation
, 13830.0 <= x < 13860.0; y_461= 20.0 + 0.0x; interpolation
, 13860.0 <= x < 13890.0; y_462= 20.0 + 0.0x; interpolation
, 13890.0 <= x < 13920.0; y_463= 20.0 + 0.0x; interpolation
, 13920.0 <= x < 13950.0; y_464= 20.0 + 0.0x; interpolation
, 13950.0 <= x < 13980.0; y_465= 20.0 + 0.0x; interpolation
, 13980.0 <= x < 14010.0; y_466= -445.0 + 0.0333x; interpolation
, 14010.0 <= x < 14040.0; y_467= 487.0 + -0.0333x; interpolation
, 14040.0 <= x < 14070.0; y_468= 20.0 + 0.0x; interpolation
, 14070.0 <= x < 14100.0; y_469= 488.0 + -0.0333x; interpolation
, 14100.0 <= x < 14130.0; y_470= -450.0 + 0.0333x; interpolation
, 14130.0 <= x < 14160.0; y_471= 20.0 + 0.0x; interpolation
, 14160.0 <= x < 14190.0; y_472= 20.0 + 0.0x; interpolation
, 14190.0 <= x < 14220.0; y_473= 20.0 + 0.0x; interpolation
, 14220.0 <= x < 14250.0; y_474= 20.0 + 0.0x; interpolation
, 14250.0 <= x < 14280.0; y_475= 20.0 + 0.0x; interpolation
, 14280.0 <= x < 14310.0; y_476= 20.0 + 0.0x; interpolation
, 14310.0 <= x < 14340.0; y_477= 20.0 + 0.0x; interpolation
, 14340.0 <= x < 14370.0; y_478= 497.0 + -0.0333x; interpolation
, 14370.0 <= x < 14400.0; y_479= -459.0 + 0.0333x; interpolation
, 14400.0 <= x < 14430.0; y_480= 20.0 + 0.0x; interpolation
, 14430.0 <= x < 14460.0; y_481= 20.0 + 0.0x; interpolation
, 14460.0 <= x < 14490.0; y_482= 20.0 + 0.0x; interpolation
, 14490.0 <= x < 14520.0; y_483= 20.0 + 0.0x; interpolation
, 14520.0 <= x < 14550.0; y_484= 20.0 + 0.0x; interpolation
, 14550.0 <= x < 14580.0; y_485= 20.0 + 0.0x; interpolation
, 14580.0 <= x < 14610.0; y_486= 20.0 + 0.0x; interpolation
, 14610.0 <= x < 14640.0; y_487= -466.0 + 0.0333x; interpolation
, 14640.0 <= x < 14670.0; y_488= 21.0 + 0.0x; interpolation
, 14670.0 <= x < 14700.0; y_489= 21.0 + 0.0x; interpolation
, 14700.0 <= x < 14730.0; y_490= 510.0 + -0.0333x; interpolation
, 14730.0 <= x < 14760.0; y_491= 20.0 + 0.0x; interpolation
, 14760.0 <= x < 14790.0; y_492= 20.0 + 0.0x; interpolation
, 14790.0 <= x < 14820.0; y_493= -472.0 + 0.0333x; interpolation
, 14820.0 <= x < 14850.0; y_494= 514.0 + -0.0333x; interpolation
, 14850.0 <= x < 14880.0; y_495= 20.0 + 0.0x; interpolation
, 14880.0 <= x < 14910.0; y_496= 20.0 + 0.0x; interpolation
, 14910.0 <= x < 14940.0; y_497= 20.0 + 0.0x; interpolation
, 14940.0 <= x < 14970.0; y_498= 20.0 + 0.0x; interpolation
, 14970.0 <= x < 15000.0; y_499= 20.0 + 0.0x; interpolation
, 15000.0 <= x < 15030.0; y_500= -479.0 + 0.0333x; interpolation
, 15030.0 <= x < 15060.0; y_501= 521.0 + -0.0333x; interpolation
, 15060.0 <= x < 15090.0; y_502= 20.0 + 0.0x; interpolation
, 15090.0 <= x < 15120.0; y_503= 20.0 + 0.0x; interpolation
, 15120.0 <= x < 15150.0; y_504= 20.0 + 0.0x; interpolation
, 15150.0 <= x < 15180.0; y_505= 20.0 + 0.0x; interpolation
, 15180.0 <= x < 15210.0; y_506= 20.0 + 0.0x; interpolation
, 15210.0 <= x < 15240.0; y_507= 20.0 + 0.0x; interpolation
, 15240.0 <= x < 15270.0; y_508= 20.0 + 0.0x; interpolation
, 15270.0 <= x < 15300.0; y_509= 20.0 + 0.0x; interpolation
, 15300.0 <= x < 15330.0; y_510= 20.0 + 0.0x; interpolation
, 15330.0 <= x < 15360.0; y_511= -490.0 + 0.0333x; interpolation
, 15360.0 <= x < 15390.0; y_512= 532.0 + -0.0333x; interpolation
, 15390.0 <= x < 15420.0; y_513= 20.0 + 0.0x; interpolation
, 15420.0 <= x < 15450.0; y_514= -493.0 + 0.0333x; interpolation
, 15450.0 <= x < 15480.0; y_515= 535.0 + -0.0333x; interpolation
, 15480.0 <= x < 15510.0; y_516= -495.0 + 0.0333x; interpolation
, 15510.0 <= x < 15540.0; y_517= 537.0 + -0.0333x; interpolation
, 15540.0 <= x < 15570.0; y_518= 20.0 + 0.0x; interpolation
, 15570.0 <= x < 15600.0; y_519= 20.0 + 0.0x; interpolation
, 15600.0 <= x < 15630.0; y_520= -499.0 + 0.0333x; interpolation
, 15630.0 <= x < 15660.0; y_521= 21.0 + 0.0x; interpolation
, 15660.0 <= x < 15690.0; y_522= 542.0 + -0.0333x; interpolation
, 15690.0 <= x < 15720.0; y_523= 20.0 + 0.0x; interpolation
, 15720.0 <= x < 15750.0; y_524= 20.0 + 0.0x; interpolation
, 15750.0 <= x < 15780.0; y_525= -504.0 + 0.0333x; interpolation
, 15780.0 <= x < 15810.0; y_526= 546.0 + -0.0333x; interpolation
, 15810.0 <= x < 15840.0; y_527= 20.0 + 0.0x; interpolation
, 15840.0 <= x < 15870.0; y_528= -507.0 + 0.0333x; interpolation
, 15870.0 <= x < 15900.0; y_529= 549.0 + -0.0333x; interpolation
, 15900.0 <= x < 15930.0; y_530= 20.0 + 0.0x; interpolation
, 15930.0 <= x < 15960.0; y_531= 20.0 + 0.0x; interpolation
, 15960.0 <= x < 15990.0; y_532= 20.0 + 0.0x; interpolation
, 15990.0 <= x < 16020.0; y_533= 20.0 + 0.0x; interpolation
, 16020.0 <= x < 16050.0; y_534= 20.0 + 0.0x; interpolation
, 16050.0 <= x < 16080.0; y_535= 20.0 + 0.0x; interpolation
, 16080.0 <= x < 16110.0; y_536= 20.0 + 0.0x; interpolation
, 16110.0 <= x < 16140.0; y_537= 20.0 + 0.0x; interpolation
, 16140.0 <= x < 16170.0; y_538= 20.0 + 0.0x; interpolation
, 16170.0 <= x < 16200.0; y_539= 20.0 + 0.0x; interpolation
, 16200.0 <= x < 16230.0; y_540= 20.0 + 0.0x; interpolation
, 16230.0 <= x < 16260.0; y_541= 20.0 + 0.0x; interpolation
, 16260.0 <= x < 16290.0; y_542= 20.0 + 0.0x; interpolation
, 16290.0 <= x < 16320.0; y_543= 20.0 + 0.0x; interpolation
, 16320.0 <= x < 16350.0; y_544= -523.0 + 0.0333x; interpolation
, 16350.0 <= x < 16380.0; y_545= 565.0 + -0.0333x; interpolation
, 16380.0 <= x < 16410.0; y_546= 20.0 + 0.0x; interpolation
, 16410.0 <= x < 16440.0; y_547= 20.0 + 0.0x; interpolation
, 16440.0 <= x < 16470.0; y_548= 20.0 + 0.0x; interpolation
, 16470.0 <= x < 16500.0; y_549= 20.0 + 0.0x; interpolation
, 16500.0 <= x < 16530.0; y_550= 20.0 + 0.0x; interpolation
, 16530.0 <= x < 16560.0; y_551= 20.0 + 0.0x; interpolation
, 16560.0 <= x < 16590.0; y_552= -531.0 + 0.0333x; interpolation
, 16590.0 <= x < 16620.0; y_553= 573.0 + -0.0333x; interpolation
, 16620.0 <= x < 16650.0; y_554= 20.0 + 0.0x; interpolation
, 16650.0 <= x < 16680.0; y_555= -534.0 + 0.0333x; interpolation
, 16680.0 <= x < 16710.0; y_556= 576.0 + -0.0333x; interpolation
, 16710.0 <= x < 16740.0; y_557= 20.0 + 0.0x; interpolation
, 16740.0 <= x < 16770.0; y_558= -1094.0 + 0.0667x; interpolation
, 16770.0 <= x < 16800.0; y_559= -19508.0 + 1.1667x; interpolation
, 16800.0 <= x < 16830.0; y_560= 17386.0 + -1.0333x; interpolation
, 16830.0 <= x < 16860.0; y_561= 1706.0 + -0.1x; interpolation
, 16860.0 <= x < 16890.0; y_562= -2221.0 + 0.1333x; interpolation
, 16890.0 <= x < 16920.0; y_563= 589.0 + -0.0333x; interpolation
, 16920.0 <= x < 16950.0; y_564= 589.0 + -0.0333x; interpolation
, 16950.0 <= x < 16980.0; y_565= -1667.0 + 0.1x; interpolation
, 16980.0 <= x < 17010.0; y_566= 1723.0 + -0.1x; interpolation
, 17010.0 <= x < 17040.0; y_567= -19785.0 + 1.1667x; interpolation
, 17040.0 <= x < 17070.0; y_568= 21606.0 + -1.2667x; interpolation
, 17070.0 <= x < 17100.0; y_569= 22.0 + 0.0x; interpolation
, 17100.0 <= x < 17130.0; y_570= 22.0 + 0.0x; interpolation
, 17130.0 <= x < 17160.0; y_571= 22.0 + 0.0x; interpolation
]
0 <= x < 17160; y = -27.7028 + 0.0049x; least-squares
